id,sentence,aspect,aspect_token,label,label_text
581,"chỉ lỗi cả 2 bên ống quần , nhìn khá rõ , chi tiết xem ảnh",gia_cong,chỉ lỗi cả 2 bên ống qu,0,negative
582,cửa hàng tư vấn khá ổn tuy nhiên lúc nhận quần hơi rộng và khó sửa ,cham_soc_khach_hang,cửa hàng tư vấn khá ổn ,1,neutral
582,cửa hàng tư vấn khá ổn tuy nhiên lúc nhận quần hơi rộng và khó sửa ,kich_co,quần hơi rộng,0,negative
583,"quần rất đẹp , chất liệu quần mặc rất dễ chịu rộng rãi thoáng mát co dãn mặc phải nói là ưng lắm luôn phải công nhận là rất tuyệ vời hihii",chat_luong,quần rất đẹp,2,positive
583,"quần rất đẹp , chất liệu quần mặc rất dễ chịu rộng rãi thoáng mát co dãn mặc phải nói là ưng lắm luôn phải công nhận là rất tuyệ vời hihii",chat_lieu,chất liệu quần mặc rất dễ chịu rộng rãi thoáng mát co dãn mặc phải nói là ưng lắm luôn phải công nhận là rất tuyệ vời ,2,positive
584,"bung chỉ sau 1 lần mặc. tuy nhiên, không thể yêu cầu nhiều hơn về chất lượng từ mấy xưởng máy gia công được.",do_ben,bung chỉ sau 1 lần mặc,0,negative
585,"vừa kiểu dáng nhưng độ hoàn thiện xấu dư vải thừa ở hẳn cái vùng không nên thừa nhất làm mình phải cắt, và sau khi mặc chưa được hai tuần thì tét hẳn một lỗ như trên hình",kieu_dang,vừa kiểu dáng ,1,neutral
585,"vừa kiểu dáng nhưng độ hoàn thiện xấu dư vải thừa ở hẳn cái vùng không nên thừa nhất làm mình phải cắt, và sau khi mặc chưa được hai tuần thì tét hẳn một lỗ như trên hình",gia_cong, độ hoàn thiện xấu dư vải thừa ở hẳn cái vùng không nên thừa ,0,negative
586,"quần đẹp mang thoải mái dễ chịu, phần màu quan trọng nhất thì không ổn, màu khác hoàn toàn so với hình mẫu",chat_luong,quần đẹp ,2,positive
586,"quần đẹp mang thoải mái dễ chịu, phần màu quan trọng nhất thì không ổn, màu khác hoàn toàn so với hình mẫu",chat_lieu,mang thoải mái dễ chịu,2,positive
586,"quần đẹp mang thoải mái dễ chịu, phần màu quan trọng nhất thì không ổn, màu khác hoàn toàn so với hình mẫu",mau_sac," phần màu quan trọng nhất thì không ổn, màu khác hoàn toàn so với hình mẫu",0,negative
587,quá xấu rất xù lông. xin đổi kích cỡ thì hẹn chán luôn.,gia_cong,quá xấu rất xù lông.,0,negative
587,quá xấu rất xù lông. xin đổi kích cỡ thì hẹn chán luôn.,doi_tra,xin đổi kích cỡ thì hẹn chán luôn.,0,negative
588,"mình có đặt 2 quần, cái thứ nhất tốt nma đặt thêm cái thứ 2 thì thấy khâu bừa khâu chết luôn cả 2 túi quần phía sau, và có những đường khâu sơ xài",gia_cong,"khâu bừa khâu chết luôn cả 2 túi quần phía sau, và có những đường khâu sơ xài",0,negative
589,ống hơi loe,kieu_dang,ống hơi loe,0,negative
590,"cửa hàng nhiệt tình , nhưng quần mình mua kích cỡ lớn nhất mà cũng không vừa",cham_soc_khach_hang,cửa hàng nhiệt tình,2,positive
590,"cửa hàng nhiệt tình , nhưng quần mình mua kích cỡ lớn nhất mà cũng không vừa",kich_co, kích cỡ lớn nhất mà cũng không vừa,0,negative
591,quần đẹp so với số tiền bỏ ra nhưng may phần đường may đáy hơi chật và còn tư vấn kích cỡ rất xấu đặt kích cỡ 28 mà quần như kích cỡ 30 mọi người cân nhắc trc khi đặt nên giảm lui 1 2 kích cỡ,chat_luong,quần đẹp so với số tiền bỏ ra ,2,positive
591,quần đẹp so với số tiền bỏ ra nhưng may phần đường may đáy hơi chật và còn tư vấn kích cỡ rất xấu đặt kích cỡ 28 mà quần như kích cỡ 30 mọi người cân nhắc trc khi đặt nên giảm lui 1 2 kích cỡ,cham_soc_khach_hang,tư vấn kích cỡ rất xấu,0,negative
591,quần đẹp so với số tiền bỏ ra nhưng may phần đường may đáy hơi chật và còn tư vấn kích cỡ rất xấu đặt kích cỡ 28 mà quần như kích cỡ 30 mọi người cân nhắc trc khi đặt nên giảm lui 1 2 kích cỡ,kich_co,ích cỡ 28 mà quần như kích cỡ 30,0,negative
592,quần thì khá ưng ý còn áo sơ mi trắng thì rất mỏng nhìn xuyên thấu luôn,chat_luong,quần thì khá ưng ý ,2,positive
592,quần thì khá ưng ý còn áo sơ mi trắng thì rất mỏng nhìn xuyên thấu luôn,chat_lieu, áo sơ mi trắng thì rất mỏng nhìn xuyên thấu luôn,0,negative
593,chiều dài ngắn nhưng eo rất rộng,kieu_dang,chiều dài ngắn nhưng eo rất rộng,0,negative
594,chỉ thừa nhiều phom chuẩn hàng may bị lỗi với sơ sài trong tầm giá mua được nha mọi người,gia_cong,"chỉ thừa nhiều, hàng may bị lỗi với sơ sài",0,negative
594,chỉ thừa nhiều phom chuẩn hàng may bị lỗi với sơ sài trong tầm giá mua được nha mọi người,kieu_dang, phom chuẩn ,2,positive
595,"hợp với giá tiền, mặc hơi nóng",gia_ca,hợp với giá tiền,1,neutral
595,"hợp với giá tiền, mặc hơi nóng",chat_lieu, mặc hơi nóng,0,negative
596,chất vải ổn .,chat_lieu,chất vải ổn .,1,neutral
597,sản phẩm chất lượng tạm ổn. thời gian giao hàng nhanh. nên mua.,chat_luong,sản phẩm chất lượng tạm ổn,1,neutral
597,sản phẩm chất lượng tạm ổn. thời gian giao hàng nhanh. nên mua.,giao_hang,thời gian giao hàng nhanh.,2,positive
598,hàng đẹp giao hàng nhanh chóng chất vài hợp lý với giá tiền đẹp mát mọi người nên mua nhé,chat_luong,hàng đẹp,2,positive
598,hàng đẹp giao hàng nhanh chóng chất vài hợp lý với giá tiền đẹp mát mọi người nên mua nhé,giao_hang, giao hàng nhanh chóng ,2,positive
598,hàng đẹp giao hàng nhanh chóng chất vài hợp lý với giá tiền đẹp mát mọi người nên mua nhé,chat_lieu, chất vài hợp lý với giá tiền đẹp mát,2,positive
599,"quần mua mà vải y như quần may luôn, chất liệu vải tốt, giao nhanh, đẹp đúng sản phẩm, hàng y hình, nên mua nha mọi người, lần đầu mua của cửa hàng mà ưng lắm nha",chat_lieu,"qần mua mà vải y như quần may luôn, chất liệu vải tốt,",2,positive
599,"quần mua mà vải y như quần may luôn, chất liệu vải tốt, giao nhanh, đẹp đúng sản phẩm, hàng y hình, nên mua nha mọi người, lần đầu mua của cửa hàng mà ưng lắm nha",giao_hang,"giao nhanh, ",2,positive
599,"quần mua mà vải y như quần may luôn, chất liệu vải tốt, giao nhanh, đẹp đúng sản phẩm, hàng y hình, nên mua nha mọi người, lần đầu mua của cửa hàng mà ưng lắm nha",uy_tin_cua_hang,", hàng y hình",2,positive
600,hàng đẹp chất lượng tốt so vơia giá tiền nhưng bị dơ giao hàng nhanh,chat_luong,hàng đẹp chất lượng tốt so vơia giá tiền,2,positive
600,hàng đẹp chất lượng tốt so vơia giá tiền nhưng bị dơ giao hàng nhanh,gia_cong, bị dơ,0,negative
600,hàng đẹp chất lượng tốt so vơia giá tiền nhưng bị dơ giao hàng nhanh,giao_hang,giao hàng nhanh,2,positive
601,"2 lần trc mua đều ưng nhưng quần lần này rất nhiều chỉ thừa, chỗ nào cũng là chỉ thừa",gia_cong," rất nhiều chỉ thừa, chỗ nào cũng là chỉ thừa",0,negative
602,sản phẩm chất lượng phù hợp giá tiền giá sản phẩm cạnh tranh ổn,chat_luong,sản phẩm chất lượng phù hợp giá tiền giá sản phẩm cạnh tranh ổn,1,neutral
602,sản phẩm chất lượng phù hợp giá tiền giá sản phẩm cạnh tranh ổn,gia_ca,sản phẩm chất lượng phù hợp giá tiền giá sản phẩm cạnh tranh ổn,1,neutral
603,quần đẹp đóng gói ổn. giao hàng siêu nhanh. nhưng chỉ thừa nhiều.,chat_luong,quần đẹp,2,positive
603,quần đẹp đóng gói ổn. giao hàng siêu nhanh. nhưng chỉ thừa nhiều.,dong_goi, đóng gói ổn,1,neutral
603,quần đẹp đóng gói ổn. giao hàng siêu nhanh. nhưng chỉ thừa nhiều.,giao_hang,giao hàng siêu nhanh,2,positive
603,quần đẹp đóng gói ổn. giao hàng siêu nhanh. nhưng chỉ thừa nhiều.,gia_cong,chỉ thừa nhiều.,0,negative
604,"from này không phải from baggy, nhìn chung vải tốt dịch vụ tốt đổi trả nhanh",kieu_dang,from này không phải from bagg,0,negative
604,"from này không phải from baggy, nhìn chung vải tốt dịch vụ tốt đổi trả nhanh",chat_lieu,vải tốt ,2,positive
604,"from này không phải from baggy, nhìn chung vải tốt dịch vụ tốt đổi trả nhanh",cham_soc_khach_hang, dịch vụ tốt,2,positive
604,"from này không phải from baggy, nhìn chung vải tốt dịch vụ tốt đổi trả nhanh",doi_tra,đổi trả nhanh,2,positive
605,"đường may chuẩn , ít chỉ thừa , chất liệu ổn, tuy nhiên màu không được sáng như trong live , màu hơi tối. cửa hàng tư vấn kích cỡ đúng",chat_lieu,"đường may chuẩn , ít chỉ thừa",1,neutral
605,"đường may chuẩn , ít chỉ thừa , chất liệu ổn, tuy nhiên màu không được sáng như trong live , màu hơi tối. cửa hàng tư vấn kích cỡ đúng",chat_lieu,chất liệu ổn,1,neutral
605,"đường may chuẩn , ít chỉ thừa , chất liệu ổn, tuy nhiên màu không được sáng như trong live , màu hơi tối. cửa hàng tư vấn kích cỡ đúng",mau_sac," màu không được sáng như trong live , màu hơi tối.",0,negative
605,"đường may chuẩn , ít chỉ thừa , chất liệu ổn, tuy nhiên màu không được sáng như trong live , màu hơi tối. cửa hàng tư vấn kích cỡ đúng",kich_co,kích cỡ đúng,2,positive
606,"chất liệu tốt, gia công cũng ổn. nhưng bên sản xuất không bấm lỗ cúc sẵn, mình nhận cứ tưởng lúc nào cần lấy ra mặc luôn mà lại phải đi tìm đồ bấm lỗ nên khá phiền",chat_lieu,chất liệu tốt,2,positive
606,"chất liệu tốt, gia công cũng ổn. nhưng bên sản xuất không bấm lỗ cúc sẵn, mình nhận cứ tưởng lúc nào cần lấy ra mặc luôn mà lại phải đi tìm đồ bấm lỗ nên khá phiền",gia_cong,gia công cũng ổn,1,neutral
607,kiểu dáng đẹp vải tốt phù hợp với giá tiền mà có 2 chỗ bị bung chỉ nên cho 4 sao thôi nhé,kieu_dang,kiểu dáng đẹp,2,positive
607,kiểu dáng đẹp vải tốt phù hợp với giá tiền mà có 2 chỗ bị bung chỉ nên cho 4 sao thôi nhé,chat_lieu, vải tốt,2,positive
607,kiểu dáng đẹp vải tốt phù hợp với giá tiền mà có 2 chỗ bị bung chỉ nên cho 4 sao thôi nhé,gia_cong,2 chỗ bị bung chỉ,0,negative
608,"giao hàng siêu nhanh, nhưng nhắn nhờ cửa hàng cắt ngắn giúp, cửa hàng trả lời tốt rồi mà lúc nhận vẫn chưa cắt, đây là lần thứ 2 mình bị như vậy rồi.",giao_hang,giao hàng siêu nhanh,2,positive
608,"giao hàng siêu nhanh, nhưng nhắn nhờ cửa hàng cắt ngắn giúp, cửa hàng trả lời tốt rồi mà lúc nhận vẫn chưa cắt, đây là lần thứ 2 mình bị như vậy rồi.",cham_soc_khach_hang,"nhưng nhắn nhờ cửa hàng cắt ngắn giúp, cửa hàng trả lời tốt rồi mà lúc nhận vẫn chưa cắt",0,negative
609,giao sai màu quần đặt màu kem giao màu đen kích cỡ thì ổn sắp tới noel rồi nên không muốn đổi lại thôi thì chịu,mau_sac,giao sai màu quần đặt màu kem giao màu đen ,0,negative
609,giao sai màu quần đặt màu kem giao màu đen kích cỡ thì ổn sắp tới noel rồi nên không muốn đổi lại thôi thì chịu,kich_co,kích cỡ thì ổn,1,neutral
610,"mua quần kích cỡ 28 trên bảng số đo lưng là 74 nhưng không phải 74 mà là 78, mình mua cả 3 cái đều như vậy xin đổi kích cỡ thì cũng cho nhưng trả lời lâu",kich_co,kích cỡ 28 trên bảng số đo lưng là 74 nhưng không phải 74 mà là 78,0,negative
610,"mua quần kích cỡ 28 trên bảng số đo lưng là 74 nhưng không phải 74 mà là 78, mình mua cả 3 cái đều như vậy xin đổi kích cỡ thì cũng cho nhưng trả lời lâu",cham_soc_khach_hang,nhưng trả lời lâu,0,negative
610,"mua quần kích cỡ 28 trên bảng số đo lưng là 74 nhưng không phải 74 mà là 78, mình mua cả 3 cái đều như vậy xin đổi kích cỡ thì cũng cho nhưng trả lời lâu",doi_tra, xin đổi kích cỡ thì cũng cho,2,positive
611,"quần không khác gì quần tây bình thường, đường may cũng tốt chất vải đứng dáng",chat_luong,quần không khác gì quần tây bình thường,1,neutral
611,"quần không khác gì quần tây bình thường, đường may cũng tốt chất vải đứng dáng",gia_cong, đường may cũng tốt,2,positive
611,"quần không khác gì quần tây bình thường, đường may cũng tốt chất vải đứng dáng",chat_lieu,chất vải đứng dáng,2,positive
612,chỉ mỗi tội thay đổi về kích cỡ khá lớn làm mình đặt về mặc không vừa đợt tháng 10 11 đặt kích cỡ 35 to đùn giờ về nhỏ xíu mọi người nhớ chú ý,kich_co,mặc không vừa ,0,negative
613,"vải êm, mát, màu quần đẹp tuy nhiên, ống quần hơi rộng, bị thụng, lưng quần cũng hơi rộng",chat_lieu,"vải êm, mát",2,positive
613,"vải êm, mát, màu quần đẹp tuy nhiên, ống quần hơi rộng, bị thụng, lưng quần cũng hơi rộng",kich_co,"ống quần hơi rộng, bị thụng, lưng quần cũng hơi rộng",0,negative
614,giao hàng lâu ạ. nhưng đóng gói đẹp chất liệu vải khá ổn hình ảnh chỉ mang tính chất nhận xu,giao_hang,giao hàng lâu,0,negative
614,giao hàng lâu ạ. nhưng đóng gói đẹp chất liệu vải khá ổn hình ảnh chỉ mang tính chất nhận xu,dong_goi, đóng gói đẹp,2,positive
614,giao hàng lâu ạ. nhưng đóng gói đẹp chất liệu vải khá ổn hình ảnh chỉ mang tính chất nhận xu,chat_lieu,chất liệu vải khá ổn,1,neutral
615,"quần đẹp vải mịn, nhưng mà cút quần đã bị được sử dụng ròi ấy, nên không hài lòng cho lắm",chat_luong,quần đẹp,2,positive
615,"quần đẹp vải mịn, nhưng mà cúc quần đã bị được sử dụng ròi ấy, nên không hài lòng cho lắm",chat_lieu,vải mịn,2,positive
615,"quần đẹp vải mịn, nhưng mà cúc quần đã bị được sử dụng ròi ấy, nên không hài lòng cho lắm",gia_cong,cúc quần đã bị được sử dụng,0,negative
616,"sp vải cũng tốt rẻ trong tầm giá, có cái không thích là tl tin nhắn hơi chậm. khi đặt hàng bên cửa hàng tư vấn kích cỡ 31 mình sợ không vừa đặt 32 luôn nhưng về mặc vẫn không vừa, cửa hàng vẫn cho đổi trả nhưng phải chịu giao hàng 2 chìu mặc dù cửa hàng đã tư vấn kích cỡ cho mình",chat_lieu,sp vải cũng tốt,1,neutral
616,"sp vải cũng tốt rẻ trong tầm giá, có cái không thích là tl tin nhắn hơi chậm. khi đặt hàng bên cửa hàng tư vấn kích cỡ 31 mình sợ không vừa đặt 32 luôn nhưng về mặc vẫn không vừa, cửa hàng vẫn cho đổi trả nhưng phải chịu giao hàng 2 chìu mặc dù cửa hàng đã tư vấn kích cỡ cho mình",gia_ca,rẻ trong tầm giá,1,neutral
616,"sp vải cũng tốt rẻ trong tầm giá, có cái không thích là tl tin nhắn hơi chậm. khi đặt hàng bên cửa hàng tư vấn kích cỡ 31 mình sợ không vừa đặt 32 luôn nhưng về mặc vẫn không vừa, cửa hàng vẫn cho đổi trả nhưng phải chịu giao hàng 2 chìu mặc dù cửa hàng đã tư vấn kích cỡ cho mình",kich_co," cửa hàng tư vấn kích cỡ 31 mình sợ không vừa đặt 32 luôn nhưng về mặc vẫn không vừa,",0,negative
616,"sp vải cũng tốt rẻ trong tầm giá, có cái không thích là tl tin nhắn hơi chậm. khi đặt hàng bên cửa hàng tư vấn kích cỡ 31 mình sợ không vừa đặt 32 luôn nhưng về mặc vẫn không vừa, cửa hàng vẫn cho đổi trả nhưng phải chịu giao hàng 2 chìu mặc dù cửa hàng đã tư vấn kích cỡ cho mình",doi_tra,cửa hàng vẫn cho đổi trả nhưng phải chịu giao hàng 2 chìu ,1,neutral
617,"áo mềm đẹp vải tốt, mỏng, nói chung vừa giá tiền, đánh giá 3 sao vì đặt hàng trong kho có nhiều mà lúc giao bảo hết hàng, chửi nhau qua lại",chat_luong,áo mềm đẹp,2,positive
617,"áo mềm đẹp vải tốt, mỏng, nói chung vừa giá tiền, đánh giá 3 sao vì đặt hàng trong kho có nhiều mà lúc giao bảo hết hàng, chửi nhau qua lại",chat_lieu,vải tốt,2,positive
617,"áo mềm đẹp vải tốt, mỏng, nói chung vừa giá tiền, đánh giá 3 sao vì đặt hàng trong kho có nhiều mà lúc giao bảo hết hàng, chửi nhau qua lại",gia_ca, vừa giá tiề,1,neutral
618,"mới mặc lần đầu gập lên xuống đã đứt chỉ, mua sale giá tính ra 120k 1 quần, chất vải dày dặn màu sắc tươi, có điều đường mai yếu rất nên đánh giá không cao nha",do_ben,mới mặc lần đầu gập lên xuống đã đứt chỉ,0,negative
618,"mới mặc lần đầu gập lên xuống đã đứt chỉ, mua sale giá tính ra 120k 1 quần, chất vải dày dặn màu sắc tươi, có điều đường may yếu rất nên đánh giá không cao nha",chat_lieu,chất vải dày dặn,2,positive
618,"mới mặc lần đầu gập lên xuống đã đứt chỉ, mua sale giá tính ra 120k 1 quần, chất vải dày dặn màu sắc tươi, có điều đường may yếu rất nên đánh giá không cao nha",mau_sac,"màu sắc tươi,",2,positive
618,"mới mặc lần đầu gập lên xuống đã đứt chỉ, mua sale giá tính ra 120k 1 quần, chất vải dày dặn màu sắc tươi, có điều đường may yếu rất nên đánh giá không cao nha",gia_cong,đường may yếu,0,negative
619,"chất lượng thì mới mang 1 lần đi làm văn phòng thôi đã bị rách hoặc rách sẵn mà mình không để ý, phải đi may lại khá phiền. vẫn sẽ mua lại gì kiểu dáng hợp với mình nên mong cửa hàng cải thiện đường may",do_ben,mới mang 1 lần đi làm văn phòng thôi đã bị rách,0,negative
620,"đã nhận được hàng ,đúng kích cỡ ,con trai rất ưng ý .đặt thêm cái nữa",kich_co,đúng kích cỡ,2,positive
621,ủa rồi cái quần gì ngộ vậy cái chỗ cài nút đâu,gia_cong, cái chỗ cài nút đâu,0,negative
622,sp tốt nên mua nha mọi người anh không biết làm gì vậy anh không biết,chat_luong,sp tốt ,2,positive
623,"giá thành tốt dáng quần đẹp nhưng mà mặc đi chơi tự nhiên quần bung chỉ mà không biết va quẹt vào đâu, đi cà phê maf người ta nhìn rất trời hơi quê",gia_ca,giá thành tốt ,2,positive
623,"giá thành tốt dáng quần đẹp nhưng mà mặc đi chơi tự nhiên quần bung chỉ mà không biết va quẹt vào đâu, đi cà phê maf người ta nhìn rất trời hơi quê",gia_cong,quần bung chỉ ,0,negative
624,chất liệu vải thì phù hợp giá tiền nhưng bản chọn kích cỡ thì không phù hợp chút nào : 62kg 1m72 mà chọn kích cỡ 31 thì không cài nút quần được khóc hết nước mắt bấm bụng giữ lại không đổi trả vì cửa hàng ở xa và thủ tục rườm rà,chat_lieu,chất liệu vải thì phù hợp giá tiền,1,neutral
625,m74 70kg mặc kích cỡ này rộng với dài lắm ae xem sét😌,kich_co, kích cỡ này rộng với dài lắm ,0,negative
626,"giao đúng kích cỡ đúng màu. nhưng may hơi ẩu xíu, về, lỗi đường may....",kich_co,giao đúng kích cỡ,2,positive
626,"giao đúng kích cỡ đúng màu. nhưng may hơi ẩu xíu, về, lỗi đường may....",mau_sac, đúng màu,2,positive
626,"giao đúng kích cỡ đúng màu. nhưng may hơi ẩu xíu, về, lỗi đường may....",gia_cong,"may hơi ẩu xíu, về, lỗi đường may....",0,negative
627,"nhiều chỉ thừa , giao hơi lâu so với dự kiến mém tí trật ngày qtrong . chất liệu tốt nói chung với tầm giá này khá là ổn .",gia_cong,nhiều chỉ thừa,0,negative
627,"nhiều chỉ thừa , giao hơi lâu so với dự kiến mém tí trật ngày qtrong . chất liệu tốt nói chung với tầm giá này khá là ổn .",giao_hang,giao hơi lâu so với dự kiến,0,negative
627,"nhiều chỉ thừa , giao hơi lâu so với dự kiến mém tí trật ngày qtrong . chất liệu tốt nói chung với tầm giá này khá là ổn .",chat_lieu, chất liệu tốt ,2,positive
628,khi giao quần tới thì đã bị cắt cái khuy quần rồi có thể cửa hàng đã lấy quần cũ giao cho mình mình khálà không hài lòng về vấn đề này còn lại mọi thứ thì chỉnh chu đẹp,gia_cong,khi giao quần tới thì đã bị cắt cái khuy quần rồi ,0,negative
629,"mặc vào như ông chú , mua quần bò suông còn đẹp hơn nhiều",kieu_dang,"mặc vào như ông chú , mua quần bò suông còn đẹp hơn nhiều",0,negative
630,"vải ổn, không có gì đặc biệt lắm. có dặn cửa hàng gói hộp để tặng sn mà cửa hàng không để ý 🥲",chat_lieu,vải ổn,1,neutral
630,"vải ổn, không có gì đặc biệt lắm. có dặn cửa hàng gói hộp để tặng sn mà cửa hàng không để ý 🥲",cham_soc_khach_hang,. có dặn cửa hàng gói hộp để tặng sn mà cửa hàng không để ý,0,negative
631,mua về là mình thấy quần bị cắt sẵn ra như vậy rồi thiệt sự không hài lòng 1 tí nào này là quà sinh nhật tặng bạn mình thấy vậy hết dám tặng luôn mà được lại thì quần vải khá đẹp mát,dong_goi,mua về là mình thấy quần bị cắt sẵn ra,0,negative
632,quần đẹp vải tốt nhiều chỉ thừa túi nhỏ người bán tư vấn không có tâm,chat_luong,quần đẹp,2,positive
632,quần đẹp vải tốt nhiều chỉ thừa túi nhỏ người bán tư vấn không có tâm,chat_lieu, vải tốt,2,positive
632,quần đẹp vải tốt nhiều chỉ thừa túi nhỏ người bán tư vấn không có tâm,gia_cong,nhiều chỉ thừa túi nhỏ ,0,negative
632,quần đẹp vải tốt nhiều chỉ thừa túi nhỏ người bán tư vấn không có tâm,uy_tin_cua_hang,người bán tư vấn không có tâm,0,negative
633,hàng tốt chất lượng tốt mỗi tội vải mỏng . cửa hàng không quan tâm khách cho lắm.,chat_luong,hàng tốt chất lượng tốt ,2,positive
633,hàng tốt chất lượng tốt mỗi tội vải mỏng . cửa hàng không quan tâm khách cho lắm.,chat_lieu, vải mỏng,0,negative
633,hàng tốt chất lượng tốt mỗi tội vải mỏng . cửa hàng không quan tâm khách cho lắm.,cham_soc_khach_hang,cửa hàng không quan tâm khách cho lắm.,0,negative
634,quần kiểu dáng chuẩn rất vải đẹp đáng đồng tiền bát gạo. khoá quần mau hư rất mới xài mấy lần đã hư. cửa hàng nên cân nhắc thay khoá quần chắc chắn hơn,kieu_dang,quần kiểu dáng chuẩn,2,positive
634,quần kiểu dáng chuẩn rất vải đẹp đáng đồng tiền bát gạo. khoá quần mau hư rất mới xài mấy lần đã hư. cửa hàng nên cân nhắc thay khoá quần chắc chắn hơn,chat_lieu,vải đẹp,2,positive
634,quần kiểu dáng chuẩn rất vải đẹp đáng đồng tiền bát gạo. khoá quần rất mau hư mới xài mấy lần đã hư. cửa hàng nên cân nhắc thay khoá quần chắc chắn hơn,do_ben,khoá quần rất mau hư mới xài mấy lần đã hư,0,negative
635,chất liệu quần ổn nma khi mình nhận hàng có một vết cắt như ảnh,chat_lieu,chất liệu quần ổn ,1,neutral
635,chất liệu quần ổn nma khi mình nhận hàng có một vết cắt như ảnh,dong_goi,khi mình nhận hàng có một vết cắt ,0,negative
636,"quần ổn , nút quần đã bị cắt , bọc đựng rất cũ lunn, giao hàng cũng nhanh",chat_luong,quần ổn,1,neutral
636,"quần ổn , nút quần đã bị cắt , bọc đựng rất cũ lunn, giao hàng cũng nhanh",dong_goi,"nút quần đã bị cắt , bọc đựng rất cũ lunn",0,negative
636,"quần ổn , nút quần đã bị cắt , bọc đựng rất cũ lunn, giao hàng cũng nhanh",giao_hang,giao hàng cũng nhanh,2,positive
637,"theo kích cỡ cửa hàng cung cấp mình mặc kích cỡ 30, mua về rộng cả eo, chiều dài, và cả ống quần luôn, đổi lại kích cỡ 29 bù 18k đợi cũng hơn nửa tháng vì chờ hàng về kích cỡ 29 mặc vừa eo, vừa chiều dài, ống quần rộng thoải mái bên cửa hàng cũng còn nhiều mẫu đẹp mong cửa hàng khắc phục bảng kích cỡ chuẩn lại, tránh trường hợp đổi trả mất thời gian.",kich_co,"mua về rộng cả eo, chiều dài, và cả ống quần luôn",0,negative
637,"theo kích cỡ cửa hàng cung cấp mình mặc kích cỡ 30, mua về rộng cả eo, chiều dài, và cả ống quần luôn, đổi lại kích cỡ 29 bù 18k đợi cũng hơn nửa tháng vì chờ hàng về kích cỡ 29 mặc vừa eo, vừa chiều dài, ống quần rộng thoải mái bên cửa hàng cũng còn nhiều mẫu đẹp mong cửa hàng khắc phục bảng kích cỡ chuẩn lại, tránh trường hợp đổi trả mất thời gian.",doi_tra,đổi lại kích cỡ 29 bù 18k đợi cũng hơn nửa tháng ,0,negative
638,vải mềm nhưng rất rộng may không đẹp lỡ mua lần đầu mà thấy không hợp nên chắc là lần cuối mua luôn,chat_lieu,vải mềm ,2,positive
638,vải mềm nhưng rất rộng may không đẹp lỡ mua lần đầu mà thấy không hợp nên chắc là lần cuối mua luôn,kich_co, rất rộng,0,negative
638,vải mềm nhưng rất rộng may không đẹp lỡ mua lần đầu mà thấy không hợp nên chắc là lần cuối mua luôn,gia_cong, may không đẹp,0,negative
639,"chất liệu vải tốt, mềm mịn, có độ co giãn tốt, không có dấu hiệu bung chỉ, lưng quần cứng cáp chuẩn, phần túi được may bằng lời vải lụa khá cao cấp so với các loại quần bán ngoài chợ, đường chỉ được may bích lại rất cẩn thận, theo cảm nhận of me thì túi chỉ vừa chuẩn chứ không rất rộng, nói chung là sp rất hợp với giá tiền, theo mik thì 9 10. chúc cửa hàng thành công và bán đắt hơn",chat_lieu,"chất liệu vải tốt, mềm mịn, có độ co giãn tốt,  phần túi được may bằng lời vải lụa khá cao cấp so với các loại quần bán ngoài chợ",2,positive
639,"chất liệu vải tốt, mềm mịn, có độ co giãn tốt, không có dấu hiệu bung chỉ, lưng quần cứng cáp chuẩn, phần túi được may bằng lời vải lụa khá cao cấp so với các loại quần bán ngoài chợ, đường chỉ được may bích lại rất cẩn thận, theo cảm nhận of me thì túi chỉ vừa chuẩn chứ không rất rộng, nói chung là sp rất hợp với giá tiền, theo mik thì 9 10. chúc cửa hàng thành công và bán đắt hơn",gia_cong,"không có dấu hiệu bung chỉ, đường chỉ được may bích lại rất cẩn thận, t",2,positive
639,"chất liệu vải tốt, mềm mịn, có độ co giãn tốt, không có dấu hiệu bung chỉ, lưng quần cứng cáp chuẩn, phần túi được may bằng lời vải lụa khá cao cấp so với các loại quần bán ngoài chợ, đường chỉ được may bích lại rất cẩn thận, theo cảm nhận of me thì túi chỉ vừa chuẩn chứ không rất rộng, nói chung là sp rất hợp với giá tiền, theo mik thì 9 10. chúc cửa hàng thành công và bán đắt hơn",kieu_dang,lưng quần cứng cáp chuẩn,2,positive
640,"mua quần ống côn nhưng cửa hàng giao nhầm ống to. sau 2 lần đổi cũng đúng mẫu quần ưng ý. cửa hàng giải quyết khiếu nại nhanh, gửi đổi trả hàng liền. chất lượng quần tốt, giặt không ra màu. tuy nhiên cho 4 sao vì đổi lại 2 lần mất thời gian. mong cửa hàng lưu ý hơn giao đúng đơn tránh đổi đi đổi lại. lần sau vẫn sẽ ủng hộ cửa hàng tiếp",giao_hang,mua quần ống côn nhưng cửa hàng giao nhầm ống to.,0,negative
