id,sentence,aspect,aspect_token,label,label_text,input_text,label_id
130,thái độ phục vụ hời hợt. nhắn tin kêu sửa đánh giá 5sao thì mau mắn còn khi mình nt thắc mắc thì cả ngày chưa thấy trả lời chưa kể đặt hàng bị lỗi không giao mà không thông báo. 1 sao và không có lần sau:,cham_soc_khach_hang,"thái độ phục vụ hời hợt, nt thắc mắc thì cả ngày chưa thấy trả lời chưa kể đặt hàng bị lỗi không giao mà không thông báo",0,negative,thái độ phục vụ hời hợt. nhắn tin kêu sửa đánh giá 5sao thì mau mắn còn khi mình nt thắc mắc thì cả ngày chưa thấy trả lời chưa kể đặt hàng bị lỗi không giao mà không thông báo. 1 sao và không có lần sau: [SEP] chăm sóc khách hàng tư vấn phản hồi rep tin nhắn hỗ trợ,0
665,"hàng tốt, không có lỗ xỏ cúc. mình vụng về nên nếu tự làm thì dễ hỏng nên vừa mang ra quán. hy vọng lần sau cửa hàng có thể hỗ trợ cắt được từ trc. cảm ơn",gia_cong,", không có lỗ xỏ cúc",0,negative,"hàng tốt, không có lỗ xỏ cúc. mình vụng về nên nếu tự làm thì dễ hỏng nên vừa mang ra quán. hy vọng lần sau cửa hàng có thể hỗ trợ cắt được từ trc. cảm ơn [SEP] đường may gia công chỉ may",0
414,"năm ngoái mua 2 cái chất mềm đẹp năm nay vừa mỏng vừa cứng, với giá tiền đó cũng xác định tâm lý rồi, nhưng nếu không phải đã mua 2 cái trước thì cug không thất vọng thế này",chat_lieu,năm nay vừa mỏng vừa cứng,0,negative,"năm ngoái mua 2 cái chất mềm đẹp năm nay vừa mỏng vừa cứng, với giá tiền đó cũng xác định tâm lý rồi, nhưng nếu không phải đã mua 2 cái trước thì cug không thất vọng thế này [SEP] vải chất liệu vải thun cotton jean kaki",0
371,không hài lòng về sản phẩm nhiều chỉ thừa và bị hỏng phần con đỉa quần,gia_cong,nhiều chỉ thừa và bị hỏng phần con đỉa quần,0,negative,không hài lòng về sản phẩm nhiều chỉ thừa và bị hỏng phần con đỉa quần [SEP] đường may gia công chỉ may,0
645,"nếu mà được cho thang điểm về quần baggy thì mình sẽ cho 10 sản phẩm rất kỳ tuyệt vời thật sự mua hàng shoppe nhiều nhưng chưa có sp nào mà ưng ý ntn cả, ưng ý từ cách phục vụ tư vấn, cửa hàng giao hàng nhanh, đóng gói cẩn thận mà giá lại rất rẻ, mình sẽ ủng hộ cửa hàng dài dài. thanks",cham_soc_khach_hang, ưng ý từ cách phục vụ tư vấ,2,positive,"nếu mà được cho thang điểm về quần baggy thì mình sẽ cho 10 sản phẩm rất kỳ tuyệt vời thật sự mua hàng shoppe nhiều nhưng chưa có sp nào mà ưng ý ntn cả, ưng ý từ cách phục vụ tư vấn, cửa hàng giao hàng nhanh, đóng gói cẩn thận mà giá lại rất rẻ, mình sẽ ủng hộ cửa hàng dài dài. thanks [SEP] chăm sóc khách hàng tư vấn phản hồi rep tin nhắn hỗ trợ",2
73,cạp quần chật. bình thường các hãng khác mình mặc kích cỡ 30 là vừa nhưng quần này chật hơn hẳn mặc dù theo bảng kích cỡ thì mình sẽ vừa 30,kich_co,cạp quần chật,0,negative,cạp quần chật. bình thường các hãng khác mình mặc kích cỡ 30 là vừa nhưng quần này chật hơn hẳn mặc dù theo bảng kích cỡ thì mình sẽ vừa 30 [SEP] size kích cỡ rộng chật ngắn dài,0
31,vải được. ống quần khá rộng so với tưởng tượng,kich_co, ống quần khá rộng so với tưởng tượng,0,negative,vải được. ống quần khá rộng so với tưởng tượng [SEP] size kích cỡ rộng chật ngắn dài,0
224,lộn hàng mất thời gian mua hàng 189 giao 159 lộn khôn thế quần thì rộng cố ý giao lộn rõ ràng,giao_hang,n hàng mất thời gian mua hàng 189 giao 159 lộn,0,negative,lộn hàng mất thời gian mua hàng 189 giao 159 lộn khôn thế quần thì rộng cố ý giao lộn rõ ràng [SEP] ship giao hàng vận chuyển giao lâu,0
516,"quần áo đẹp y hệt trên hình, chất vải thì dày dặn, cửa hàng có giao hàng hoả tốc tiện dã man, tư vấn nhiệt tình, sẽ mua ủng hộ nhiều hơn rất đáng tiền",chat_lieu, chất vải thì dày dặn,2,positive,"quần áo đẹp y hệt trên hình, chất vải thì dày dặn, cửa hàng có giao hàng hoả tốc tiện dã man, tư vấn nhiệt tình, sẽ mua ủng hộ nhiều hơn rất đáng tiền [SEP] vải chất liệu vải thun cotton jean kaki",2
176,"lần đầu mua hàng của cửa hàng này trước khi mua mọi thứ đều tốt mình chốt xong rồi cửa hàng bảo hết hàng mình vẫn hoan hỉ chốt lại nhưng sau khi nhận được hàng thì. thứ 1 khuy cúc bị rạch hết, hàng mới không bao giờ như thế thứ 2 cửa hàng tư vấn kích cỡ 29 một cái mình mặc vừa, một cái mặc như săn quần lội luôn. thứ 3 chỉ lớp trái quần may rất sơ sài lỡ kéo 1 phát là tuôn chỉ ra hết. thứ 4 nhắn tin lúc trước khi mua thì trả lời nhanh còn sau khi mua nhắn tim complaint thì không thấy trả lời. chắc mình mua hôm được tặng 1 cái ví nên bị ghét hay sao đó, chứ mình thấy mọi người mua hàng rất tốt lần đầu cũng như lần cuối không bao giờ mua của cửa hàng này nữa. rất sợ.",kich_co," một cái mình mặc vừa, một cái mặc như săn quần lội luôn",0,negative,"lần đầu mua hàng của cửa hàng này trước khi mua mọi thứ đều tốt mình chốt xong rồi cửa hàng bảo hết hàng mình vẫn hoan hỉ chốt lại nhưng sau khi nhận được hàng thì. thứ 1 khuy cúc bị rạch hết, hàng mới không bao giờ như thế thứ 2 cửa hàng tư vấn kích cỡ 29 một cái mình mặc vừa, một cái mặc như săn quần lội luôn. thứ 3 chỉ lớp trái quần may rất sơ sài lỡ kéo 1 phát là tuôn chỉ ra hết. thứ 4 nhắn tin lúc trước khi mua thì trả lời nhanh còn sau khi mua nhắn tim complaint thì không thấy trả lời. chắc mình mua hôm được tặng 1 cái ví nên bị ghét hay sao đó, chứ mình thấy mọi người mua hàng rất tốt lần đầu cũng như lần cuối không bao giờ mua của cửa hàng này nữa. rất sợ. [SEP] size kích cỡ rộng chật ngắn dài",0
316,cửa hàng giao sai sản phẩm xong bảo mình gửi lại hàng để hoàn tiền thì bảo chỉ hoàn lại tiền sp do là mình không ưng sp. ơ thế là cửa hàng giao sai sp rồi bắt khách nhận hàng à. có mỗi khâu cskh thôi mà làm cũng không xong rất mất thời gian của khách hàng. ai mua đồ thì để ý tí không lại bị dí sp rồi lại ăn quỵt luôn cả tiền giao hàng trả đồ cho cửa hàng,cham_soc_khach_hang, có mỗi khâu cskh thôi mà làm cũng không xong rất mất thời gian của khách hàng. a,0,negative,cửa hàng giao sai sản phẩm xong bảo mình gửi lại hàng để hoàn tiền thì bảo chỉ hoàn lại tiền sp do là mình không ưng sp. ơ thế là cửa hàng giao sai sp rồi bắt khách nhận hàng à. có mỗi khâu cskh thôi mà làm cũng không xong rất mất thời gian của khách hàng. ai mua đồ thì để ý tí không lại bị dí sp rồi lại ăn quỵt luôn cả tiền giao hàng trả đồ cho cửa hàng [SEP] chăm sóc khách hàng tư vấn phản hồi rep tin nhắn hỗ trợ,0
15,"tư vấn thì bị rộng kích cỡ giao thì nhanh, mà đổi hàng thi tới 17 ngày làm ăn không hiểu được",kich_co,rộng kích cỡ ,0,negative,"tư vấn thì bị rộng kích cỡ giao thì nhanh, mà đổi hàng thi tới 17 ngày làm ăn không hiểu được [SEP] size kích cỡ rộng chật ngắn dài",0
508,ở trên live đã hỏi cao m76 nặng 75kh eo 87 tư vấn kích cỡ 33 bảo là yên tâm chắc chắn vừa giờ nhận được hàng mặc thử thì rất chật cố cắt cái cút nới ra hết cỡ vẫn chật chán cửa hàng tư vấn chán vkl giờ mặc không vừa bỏ thôi chứ làm gì được,cham_soc_khach_hang,cửa hàng tư vấn chán vkl ,0,negative,ở trên live đã hỏi cao m76 nặng 75kh eo 87 tư vấn kích cỡ 33 bảo là yên tâm chắc chắn vừa giờ nhận được hàng mặc thử thì rất chật cố cắt cái cút nới ra hết cỡ vẫn chật chán cửa hàng tư vấn chán vkl giờ mặc không vừa bỏ thôi chứ làm gì được [SEP] chăm sóc khách hàng tư vấn phản hồi rep tin nhắn hỗ trợ,0
326,quần như cc không nên mua,chat_luong,quần như cc,0,negative,quần như cc không nên mua [SEP] chất lượng tốt xấu thất vọng hài lòng,0
696,"mình xin góp ý tí chất liệu rất tốt, dây kéo khóa quần rất mượt. xứng đáng 10 điểm cho chất lượng. mình mua 2 quần 1 quần ống rộng và 1 quần ống côn đều kích cỡ 34 nhưng 1 cái thì vừa 1 cái thì hơi chật tí. và có dư một ít chỉ như hình",chat_lieu,"chất liệu rất tốt,",2,positive,"mình xin góp ý tí chất liệu rất tốt, dây kéo khóa quần rất mượt. xứng đáng 10 điểm cho chất lượng. mình mua 2 quần 1 quần ống rộng và 1 quần ống côn đều kích cỡ 34 nhưng 1 cái thì vừa 1 cái thì hơi chật tí. và có dư một ít chỉ như hình [SEP] vải chất liệu vải thun cotton jean kaki",2
341,"quần đẹp vải đẹp tuy nhiên trải nghiệm dịch vụ rất kém. mình đã nhắn tin với cửa hàng nhờ lên gấu nhưng cửa hàng không làm, thà đừng sinh thêm dv thì vẫn vui vẻ mang quần đi sửa nhưng đã có thêm để thu hút không mà không thực hiện thì thực sự mang đến cảm giác rất không tốt.",cham_soc_khach_hang, dịch vụ rất kém,0,negative,"quần đẹp vải đẹp tuy nhiên trải nghiệm dịch vụ rất kém. mình đã nhắn tin với cửa hàng nhờ lên gấu nhưng cửa hàng không làm, thà đừng sinh thêm dv thì vẫn vui vẻ mang quần đi sửa nhưng đã có thêm để thu hút không mà không thực hiện thì thực sự mang đến cảm giác rất không tốt. [SEP] chăm sóc khách hàng tư vấn phản hồi rep tin nhắn hỗ trợ",0
34,đặt màu đen xog mở ra so với quần âu ở nhà lại đen không ra đen xanh navy không ra xanh navy chả hiểu làm ăn kiểu gì nữa,mau_sac,đen không ra đen xanh navy không ra xanh navy,0,negative,đặt màu đen xog mở ra so với quần âu ở nhà lại đen không ra đen xanh navy không ra xanh navy chả hiểu làm ăn kiểu gì nữa [SEP] màu màu sắc đậm nhạt,0
661,đường ly quần không chuẩn. chất lượng phù hợp tầm giá,chat_luong,chất lượng phù hợp tầm giá,1,neutral,đường ly quần không chuẩn. chất lượng phù hợp tầm giá [SEP] chất lượng tốt xấu thất vọng hài lòng,1
382,"mình đã nhắn tin rất kĩ với cửa hàng nhờ tư vấn kích cỡ rất rất kĩ luôn, đến khi nhận được hàng thì eo ôi chênh lệch 1 tí thì không sao, đằng này cửa hàng tư vấn chắc chắn lắm mà ôi nó rộng, là tư vấn dữ chưa : , mình nhắn tin cửa hàng rept chậm, và lại để khách hàng phải chịu giao hàng săn sale dui dẻ dui dẻ nge lời cửa hàng tư vấn đặt kích cỡ gì h phải chịu thêm giao hàng đổi hàng nên thự bỏ luôn cái quần chứ rộng rất sửa mất hết kiểu dáng quần 😭",kich_co,nó rộng,0,negative,"mình đã nhắn tin rất kĩ với cửa hàng nhờ tư vấn kích cỡ rất rất kĩ luôn, đến khi nhận được hàng thì eo ôi chênh lệch 1 tí thì không sao, đằng này cửa hàng tư vấn chắc chắn lắm mà ôi nó rộng, là tư vấn dữ chưa : , mình nhắn tin cửa hàng rept chậm, và lại để khách hàng phải chịu giao hàng săn sale dui dẻ dui dẻ nge lời cửa hàng tư vấn đặt kích cỡ gì h phải chịu thêm giao hàng đổi hàng nên thự bỏ luôn cái quần chứ rộng rất sửa mất hết kiểu dáng quần 😭 [SEP] size kích cỡ rộng chật ngắn dài",0
88,15 ngày có hàng,giao_hang,15 ngày có hàng,0,negative,15 ngày có hàng [SEP] ship giao hàng vận chuyển giao lâu,0
379,thật sự mua cửa hàng 2 lần r . nhưng lần này thất vọng . chỉ bị bung lại phải đi sửa 🤷,gia_cong,chỉ bị bung,0,negative,thật sự mua cửa hàng 2 lần r . nhưng lần này thất vọng . chỉ bị bung lại phải đi sửa 🤷 [SEP] đường may gia công chỉ may,0
163,vải đẹp sịn mà ống hơi rộng so với chân mình thoi ksao đẹp lắm,kich_co,hơi rộng so với chân mình ,0,negative,vải đẹp sịn mà ống hơi rộng so với chân mình thoi ksao đẹp lắm [SEP] size kích cỡ rộng chật ngắn dài,0
471,"nhận hàng rồi không mặc được, sản phẩm chưa hoàn thiện đã giao tới khách hàng. mua về phải đem ra tiệm sửa mới mặc được. tốn thời gian phí tiền",chat_luong,"nhận hàng rồi không mặc được, sản phẩm chưa hoàn thiện",0,negative,"nhận hàng rồi không mặc được, sản phẩm chưa hoàn thiện đã giao tới khách hàng. mua về phải đem ra tiệm sửa mới mặc được. tốn thời gian phí tiền [SEP] chất lượng tốt xấu thất vọng hài lòng",0
658,"lưng quần hơi to, vải đẹp mát, mình đặt kích cỡ 28 mà lưng quần hơi to, mọi người nếu mua nên đặt lùi lại 1 2 kích cỡ so với kích cỡ quần của mình",kich_co,lưng quần hơi to,0,negative,"lưng quần hơi to, vải đẹp mát, mình đặt kích cỡ 28 mà lưng quần hơi to, mọi người nếu mua nên đặt lùi lại 1 2 kích cỡ so với kích cỡ quần của mình [SEP] size kích cỡ rộng chật ngắn dài",0
384,quần đẹp kiểu dáng cũng đẹp . có mỗi tội cấn lễ giao rất lâu không có quần đi chơi với crush nên chấm 1 sao,giao_hang, giao rất lâu ,0,negative,quần đẹp kiểu dáng cũng đẹp . có mỗi tội cấn lễ giao rất lâu không có quần đi chơi với crush nên chấm 1 sao [SEP] ship giao hàng vận chuyển giao lâu,0
335,"quần thì bung chỉ, túi quần thì nông để đt dễ rớt lắm, khi mua có hỏi cửa hàng thì cửa hàng bảo kích cỡ 33, mua về thì rộng thùng thình, ống quần dài tới lòng bàn chân đổi hàng chịu phí 2 đầu nên đem ra tiệm sửa luôn rồi cửa hàng có lượt mua hơn 140k nên nó chả quan tâm mình đâu không có bạn vẫn nổ đơn ầm ầm, mình đếch care tốn 45p ghi ngắn gọn lắm rồi tóm lại : mua lúc sale, mà thôi đếch mua là tốt nhất :",kich_co," rộng thùng thình,",0,negative,"quần thì bung chỉ, túi quần thì nông để đt dễ rớt lắm, khi mua có hỏi cửa hàng thì cửa hàng bảo kích cỡ 33, mua về thì rộng thùng thình, ống quần dài tới lòng bàn chân đổi hàng chịu phí 2 đầu nên đem ra tiệm sửa luôn rồi cửa hàng có lượt mua hơn 140k nên nó chả quan tâm mình đâu không có bạn vẫn nổ đơn ầm ầm, mình đếch care tốn 45p ghi ngắn gọn lắm rồi tóm lại : mua lúc sale, mà thôi đếch mua là tốt nhất : [SEP] size kích cỡ rộng chật ngắn dài",0
165,cửa hàng tư vấn sai kích cỡ kích cỡ rất to. mọi ng nên giảm bớt 1 kích cỡ nhé,kich_co, kích cỡ kích cỡ rất to.,0,negative,cửa hàng tư vấn sai kích cỡ kích cỡ rất to. mọi ng nên giảm bớt 1 kích cỡ nhé [SEP] size kích cỡ rộng chật ngắn dài,0
566,"hổm mua màu đen tốt rất nên giờ mua thêm màu be nữa tuyệt vời luôn mặc đẹp phù hợp nhiều loại chân, chế khuyết điểm tốt",kieu_dang," mặc đẹp phù hợp nhiều loại chân, chế khuyết điểm tốt",2,positive,"hổm mua màu đen tốt rất nên giờ mua thêm màu be nữa tuyệt vời luôn mặc đẹp phù hợp nhiều loại chân, chế khuyết điểm tốt [SEP] kiểu dáng form thiết kế mẫu",2
115,"cửa hàng giao nhầm đồ, nhắn tin page 6 ngày không phản hồi, trong khi cái quần màu xấu chênh hơn 60k với cái quần mình đặt trong đơn tặng quần giao hàng nhưng không có giao hàng về chung luôn. không biết cửa hàng làm ăn kiểu gì",giao_hang,cửa hàng giao nhầm đồ,0,negative,"cửa hàng giao nhầm đồ, nhắn tin page 6 ngày không phản hồi, trong khi cái quần màu xấu chênh hơn 60k với cái quần mình đặt trong đơn tặng quần giao hàng nhưng không có giao hàng về chung luôn. không biết cửa hàng làm ăn kiểu gì [SEP] ship giao hàng vận chuyển giao lâu",0
11,cửa hàng này lừa đảo đổi trả hàng nhé đã nhận hàng đổi trả bên bưu điện mà lại khăng khăng không nhận .mọi người né cửa hàng này ra nhé ăn chặn hàng của khách đấy,uy_tin_cua_hang,"cửa hàng này lừa đảo,mọi người né cửa hàng này ra nhé ăn chặn hàng của khách đấy",0,negative,cửa hàng này lừa đảo đổi trả hàng nhé đã nhận hàng đổi trả bên bưu điện mà lại khăng khăng không nhận .mọi người né cửa hàng này ra nhé ăn chặn hàng của khách đấy [SEP] uy tín shop cửa hàng đáng tin,0
409,"phom quần vải rất mềm không dày, lên không đúng dáng quần bạn nào mua nên cân nhắc ạ",chat_lieu, vải rất mềm không dày,0,negative,"phom quần vải rất mềm không dày, lên không đúng dáng quần bạn nào mua nên cân nhắc ạ [SEP] vải chất liệu vải thun cotton jean kaki",0
19,vải dày dặn chất vải trông hơi già bạn giống của mấy bác u50 ......,chat_lieu,vải dày dặn,2,positive,vải dày dặn chất vải trông hơi già bạn giống của mấy bác u50 ...... [SEP] vải chất liệu vải thun cotton jean kaki,2
60,bịp quen. bảo được đổi hàng trong 1 tuần nhưng sau lại từ chối đổi,uy_tin_cua_hang,bịp quen,0,negative,bịp quen. bảo được đổi hàng trong 1 tuần nhưng sau lại từ chối đổi [SEP] uy tín shop cửa hàng đáng tin,0
157,rất tốt nhưng vì thái độ của người giao hàng nên 2 sao,chat_luong,rất tốt ,2,positive,rất tốt nhưng vì thái độ của người giao hàng nên 2 sao [SEP] chất lượng tốt xấu thất vọng hài lòng,2
388,"sản phẩm ở mức tạm được vì giá rẻ, hàng rộng hơn rất nhiều so với bảng quy ước, chat phản hồi khách hàng có nhưng từ sáng đến chiều tối, giao hàng thì siêu lâu nội thành mất 10 ngày.",gia_ca,giá rẻ,2,positive,"sản phẩm ở mức tạm được vì giá rẻ, hàng rộng hơn rất nhiều so với bảng quy ước, chat phản hồi khách hàng có nhưng từ sáng đến chiều tối, giao hàng thì siêu lâu nội thành mất 10 ngày. [SEP] giá giá tiền mắc rẻ",2
316,cửa hàng giao sai sản phẩm xong bảo mình gửi lại hàng để hoàn tiền thì bảo chỉ hoàn lại tiền sp do là mình không ưng sp. ơ thế là cửa hàng giao sai sp rồi bắt khách nhận hàng à. có mỗi khâu cskh thôi mà làm cũng không xong rất mất thời gian của khách hàng. ai mua đồ thì để ý tí không lại bị dí sp rồi lại ăn quỵt luôn cả tiền giao hàng trả đồ cho cửa hàng,giao_hang,cửa hàng giao sai sản phẩm,0,negative,cửa hàng giao sai sản phẩm xong bảo mình gửi lại hàng để hoàn tiền thì bảo chỉ hoàn lại tiền sp do là mình không ưng sp. ơ thế là cửa hàng giao sai sp rồi bắt khách nhận hàng à. có mỗi khâu cskh thôi mà làm cũng không xong rất mất thời gian của khách hàng. ai mua đồ thì để ý tí không lại bị dí sp rồi lại ăn quỵt luôn cả tiền giao hàng trả đồ cho cửa hàng [SEP] ship giao hàng vận chuyển giao lâu,0
480,"quần  chất lượng, đẹp , vải tốt, nhưng đặt 3 giao 1 đã hoàn tiền , trước đó đã nt lưu ý nhưng vẫn nv nên khá thất vọng",chat_luong,"quần  chất lượng, đẹp",2,positive,"quần  chất lượng, đẹp , vải tốt, nhưng đặt 3 giao 1 đã hoàn tiền , trước đó đã nt lưu ý nhưng vẫn nv nên khá thất vọng [SEP] chất lượng tốt xấu thất vọng hài lòng",2
649,rất đẹp luôn mọi ng ớiiiii,chat_luong,rất đẹp luôn mọi ng ớiiiii,2,positive,rất đẹp luôn mọi ng ớiiiii [SEP] chất lượng tốt xấu thất vọng hài lòng,2
439,quần ghi kích cỡ 28 nhưng đo như kích cỡ 33 34 thì chịu,kich_co,quần ghi kích cỡ 28 nhưng đo như kích cỡ 33 34 thì chịu,0,negative,quần ghi kích cỡ 28 nhưng đo như kích cỡ 33 34 thì chịu [SEP] size kích cỡ rộng chật ngắn dài,0
385,"quần phải nói là đẹp rất chất vải mịn, co dãn tốt sờ thích, cạp quần chắc chắn dày dặn, miệng túi quần may dày chắc không lo bị rách nha, kích cỡ của cửa hàng khá chuẩn rồi, vừa mua của cửa hàng 1 cái nhận xong thấy ưng thích rất đặt thêm cái nữa: , đáng đồng tiền bỏ ra rất trời, sẽ ủng hộ khi có dịp khác, rcm mọi người mua nha, cửa hàng uy tín, 5 sao không nói nhiều:",kich_co, kích cỡ của cửa hàng khá chuẩn rồi,2,positive,"quần phải nói là đẹp rất chất vải mịn, co dãn tốt sờ thích, cạp quần chắc chắn dày dặn, miệng túi quần may dày chắc không lo bị rách nha, kích cỡ của cửa hàng khá chuẩn rồi, vừa mua của cửa hàng 1 cái nhận xong thấy ưng thích rất đặt thêm cái nữa: , đáng đồng tiền bỏ ra rất trời, sẽ ủng hộ khi có dịp khác, rcm mọi người mua nha, cửa hàng uy tín, 5 sao không nói nhiều: [SEP] size kích cỡ rộng chật ngắn dài",2
279,mua cửa hàng này nhiều lần cũng có cải thiện về vải vải đợt này đẹp hơn mấy lần trước mình mua mà đợt này vải đẹp mà hơ bị xù lông nhẹ,chat_lieu,vải đợt này đẹp hơn mấy lần trước ,2,positive,mua cửa hàng này nhiều lần cũng có cải thiện về vải vải đợt này đẹp hơn mấy lần trước mình mua mà đợt này vải đẹp mà hơ bị xù lông nhẹ [SEP] vải chất liệu vải thun cotton jean kaki,2
233,quần fom đẹp lắm ạ chất vải ổn luôn đường may chắc chắn không có chỉ thừa đáng tiền lắm ă ạ đã mua 2 lần chắc chắn lương sau sẽ mua tiếp,chat_lieu,chất vải ổn ,1,neutral,quần fom đẹp lắm ạ chất vải ổn luôn đường may chắc chắn không có chỉ thừa đáng tiền lắm ă ạ đã mua 2 lần chắc chắn lương sau sẽ mua tiếp [SEP] vải chất liệu vải thun cotton jean kaki,1
656,vải: tuyết mưa nên cũng rẻ so với các loại khác mặc dù cửa hàng bán cũng méo rẻ lắm với mặt bằng chung của sàn. cạp dày chắc. đường may ổn đẹp chê cái chỗ khoá quần máy như cc. thế méo nào không phẳng được khi ngồi là không khác gì thằng không cài khoá quần.cười quần thông thường mình mặc đũng quần tới cạp không tới rốn mà cái quần này qua luôn cả rồi 🥲cười past 2.,gia_cong,chê cái chỗ khoá quần máy như cc.,0,negative,vải: tuyết mưa nên cũng rẻ so với các loại khác mặc dù cửa hàng bán cũng méo rẻ lắm với mặt bằng chung của sàn. cạp dày chắc. đường may ổn đẹp chê cái chỗ khoá quần máy như cc. thế méo nào không phẳng được khi ngồi là không khác gì thằng không cài khoá quần.cười quần thông thường mình mặc đũng quần tới cạp không tới rốn mà cái quần này qua luôn cả rồi 🥲cười past 2. [SEP] đường may gia công chỉ may,0
395,mình mua kích cỡ 29 lần 2 nhưng chật thất vọng,kich_co,kích cỡ 29 lần 2 nhưng chật ,0,negative,mình mua kích cỡ 29 lần 2 nhưng chật thất vọng [SEP] size kích cỡ rộng chật ngắn dài,0
464,"vai tốt đường may tốt, với mức tiền đó cảm thấy hài lòng tuy nhiên đặt 29 giao 31, rất là rộng không sua được. nên tạm cho 2 . lần này đặt tiếp 1 quần 29 giao đúng thì vào đánh giá lại 5 nè",chat_lieu,vai tốt ,2,positive,"vai tốt đường may tốt, với mức tiền đó cảm thấy hài lòng tuy nhiên đặt 29 giao 31, rất là rộng không sua được. nên tạm cho 2 . lần này đặt tiếp 1 quần 29 giao đúng thì vào đánh giá lại 5 nè [SEP] vải chất liệu vải thun cotton jean kaki",2
168,mua áo cửa hàng thì đẹp còn quần như quần què :,chat_luong,quần như quần què,0,negative,mua áo cửa hàng thì đẹp còn quần như quần què : [SEP] chất lượng tốt xấu thất vọng hài lòng,0
230,"mua lần đầu thì tốt nhưng mua cái t2 thì rất không có giãn, bám bụi. dù mua đúng loại cũ. chắc do săn sale được giá rẻ nên gửi hàng đểu à",chat_luong,mua lần đầu thì tốt ,2,positive,"mua lần đầu thì tốt nhưng mua cái t2 thì rất không có giãn, bám bụi. dù mua đúng loại cũ. chắc do săn sale được giá rẻ nên gửi hàng đểu à [SEP] chất lượng tốt xấu thất vọng hài lòng",2
101,hàng giống mô tả giá rẻ nên mua ạ,gia_ca,giá rẻ ,2,positive,hàng giống mô tả giá rẻ nên mua ạ [SEP] giá giá tiền mắc rẻ,2
416,"giao hàng lâu rất 7 ngày mới nhận, cạp quần thiết kế không đk ựng cho lắm",giao_hang,giao hàng lâu rất 7 ngày mới nhận,0,negative,"giao hàng lâu rất 7 ngày mới nhận, cạp quần thiết kế không đk ựng cho lắm [SEP] ship giao hàng vận chuyển giao lâu",0
449,kiểu dáng kì rất không đẹp gì hết trơn,kieu_dang,kiểu dáng kì rất không đẹp gì hết trơn,0,negative,kiểu dáng kì rất không đẹp gì hết trơn [SEP] kiểu dáng form thiết kế mẫu,0
89,"kích cỡ 32 rộng như kích cỡ 34 : quần nhiều chỉ thừa, vải xấu nhắn hỗ trợ đổi kích cỡ không nhận được phản hồi",chat_lieu,vải xấu,0,negative,"kích cỡ 32 rộng như kích cỡ 34 : quần nhiều chỉ thừa, vải xấu nhắn hỗ trợ đổi kích cỡ không nhận được phản hồi [SEP] vải chất liệu vải thun cotton jean kaki",0
436,"hàng giao hàng nhanh, giá tốt, đóng gói cẩn thận, xin cảm ơnnnnnnnnn",giao_hang,hàng giao hàng nhanh,2,positive,"hàng giao hàng nhanh, giá tốt, đóng gói cẩn thận, xin cảm ơnnnnnnnnn [SEP] ship giao hàng vận chuyển giao lâu",2
706,"chất vải dày dặn, đường xếp ly đẹp e mình m70 nặng 48kg nên chọn kích cỡ 28 ban đầu cũng sợ rộng nhưng mà lúc nhận hàng mặc vào vừa khít luôn ạ. chiều dài quần vừa tới mắt cá chân nhé",kich_co,mặc vào vừa khít luôn ạ. chiều dài quần vừa tới mắt cá chân nhé,2,positive,"chất vải dày dặn, đường xếp ly đẹp e mình m70 nặng 48kg nên chọn kích cỡ 28 ban đầu cũng sợ rộng nhưng mà lúc nhận hàng mặc vào vừa khít luôn ạ. chiều dài quần vừa tới mắt cá chân nhé [SEP] size kích cỡ rộng chật ngắn dài",2
307,"hàng đóng gói rất đẹp quả nhiên người bán đã gửi gắm rất nhiều tâm tư và tình cảm trong lúc gói hàng. hộp không có dấu hiệu bị móp, chứng tỏ bộ phận vận chuyển đã nâng như nâng trứng, hứng như hứng hoa. xin nghiêng mình cảm ơn vì tất cả.",dong_goi,hàng đóng gói rất đẹp,2,positive,"hàng đóng gói rất đẹp quả nhiên người bán đã gửi gắm rất nhiều tâm tư và tình cảm trong lúc gói hàng. hộp không có dấu hiệu bị móp, chứng tỏ bộ phận vận chuyển đã nâng như nâng trứng, hứng như hứng hoa. xin nghiêng mình cảm ơn vì tất cả. [SEP] đóng gói bao bì đóng hộp",2
279,mua cửa hàng này nhiều lần cũng có cải thiện về vải vải đợt này đẹp hơn mấy lần trước mình mua mà đợt này vải đẹp mà hơ bị xù lông nhẹ,chat_lieu, vải đẹp mà hơ bị xù lông nhẹ,0,negative,mua cửa hàng này nhiều lần cũng có cải thiện về vải vải đợt này đẹp hơn mấy lần trước mình mua mà đợt này vải đẹp mà hơ bị xù lông nhẹ [SEP] vải chất liệu vải thun cotton jean kaki,0
608,"giao hàng siêu nhanh, nhưng nhắn nhờ cửa hàng cắt ngắn giúp, cửa hàng trả lời tốt rồi mà lúc nhận vẫn chưa cắt, đây là lần thứ 2 mình bị như vậy rồi.",giao_hang,giao hàng siêu nhanh,2,positive,"giao hàng siêu nhanh, nhưng nhắn nhờ cửa hàng cắt ngắn giúp, cửa hàng trả lời tốt rồi mà lúc nhận vẫn chưa cắt, đây là lần thứ 2 mình bị như vậy rồi. [SEP] ship giao hàng vận chuyển giao lâu",2
